product_code,date,amount
P203,2019-02-17,7
P204,2019-02-17,4
P205,2019-02-17,15
P206,2019-02-17,4
P207,2019-02-17,2
P208,2019-02-17,33
P209,2019-02-17,6
P210,2019-02-17,16
P211,2019-02-17,17
P212,2019-02-17,2
P213,2019-02-17,0
P214,2019-02-17,0
P215,2019-02-17,0
P216,2019-02-17,0
P217,2019-02-17,0
P218,2019-02-17,0
P219,2019-02-17,0
P220,2019-02-17,0
P221,2019-02-17,0
P222,2019-02-17,0
P223,2019-02-17,0
P224,2019-02-17,0
P225,2019-02-17,0
P226,2019-02-17,1
P227,2019-02-17,0
P228,2019-02-17,0
P229,2019-02-17,0
P230,2019-02-17,0
P231,2019-02-17,0
P232,2019-02-17,0
P233,2019-02-17,0
P234,2019-02-17,0
P235,2019-02-17,0
P236,2019-02-17,0
P237,2019-02-17,0
P238,2019-02-17,0
P239,2019-02-17,0
P240,2019-02-17,0
P241,2019-02-17,0
P242,2019-02-17,0
P243,2019-02-17,0
P244,2019-02-17,0
P245,2019-02-17,1
P246,2019-02-17,0
P247,2019-02-17,0
P248,2019-02-17,0
P249,2019-02-17,1
P250,2019-02-17,0
P251,2019-02-17,0
P252,2019-02-17,0
P253,2019-02-17,0
P254,2019-02-17,0
P255,2019-02-17,0
P256,2019-02-17,1
P257,2019-02-17,1
P258,2019-02-17,0
P259,2019-02-17,0
P260,2019-02-17,0
P261,2019-02-17,28
P262,2019-02-17,31
P263,2019-02-17,13
P264,2019-02-17,12
P265,2019-02-17,3
P266,2019-02-17,6
P267,2019-02-17,4
P268,2019-02-17,15
P269,2019-02-17,10
P270,2019-02-17,16
P271,2019-02-17,4
P272,2019-02-17,0
P273,2019-02-17,0
P274,2019-02-17,0
P275,2019-02-17,0
P276,2019-02-17,0
P277,2019-02-17,0
P278,2019-02-17,0
P279,2019-02-17,0
P280,2019-02-17,0
P281,2019-02-17,1
P282,2019-02-17,2
P283,2019-02-17,0
P284,2019-02-17,26
P285,2019-02-17,6
P286,2019-02-17,18
P287,2019-02-17,1
P288,2019-02-17,3
P289,2019-02-17,0
P290,2019-02-17,0
P291,2019-02-17,4
P292,2019-02-17,5
P293,2019-02-17,4
P294,2019-02-17,10
P295,2019-02-17,3
P296,2019-02-17,2
P297,2019-02-17,3
P298,2019-02-17,5
P299,2019-02-17,5
P300,2019-02-17,2
P301,2019-02-17,5
P302,2019-02-17,7
P303,2019-02-17,2
P304,2019-02-17,15
P305,2019-02-17,6
P306,2019-02-17,6
P307,2019-02-17,3
P308,2019-02-17,4
P309,2019-02-17,12
P310,2019-02-17,2
P311,2019-02-17,3
P312,2019-02-17,4
P313,2019-02-17,5
P314,2019-02-17,13
P315,2019-02-17,3
P316,2019-02-17,4
P317,2019-02-17,6
P318,2019-02-17,1
P319,2019-02-17,11
P320,2019-02-17,6
P321,2019-02-17,3
P322,2019-02-17,8
P323,2019-02-17,8
P324,2019-02-17,18
P325,2019-02-17,4
P326,2019-02-17,8
P327,2019-02-17,4
P328,2019-02-17,3
P329,2019-02-17,7
P330,2019-02-17,3
P331,2019-02-17,6
P332,2019-02-17,13
P333,2019-02-17,11
P334,2019-02-17,10
P335,2019-02-17,7
P336,2019-02-17,4
P337,2019-02-17,3
P338,2019-02-17,1
P339,2019-02-17,0
P340,2019-02-17,0
P341,2019-02-17,5
P342,2019-02-17,1
P343,2019-02-17,2
P344,2019-02-17,3
P345,2019-02-17,2
P346,2019-02-17,0
P347,2019-02-17,0
P348,2019-02-17,0
P349,2019-02-17,0
P350,2019-02-17,0
P351,2019-02-17,0
P352,2019-02-17,0
P354,2019-02-17,0
P355,2019-02-17,1
P356,2019-02-17,3
P357,2019-02-17,2
P358,2019-02-17,0
P359,2019-02-17,2
P360,2019-02-17,0
P361,2019-02-17,0
P362,2019-02-17,0
P363,2019-02-17,1
P364,2019-02-17,8
P365,2019-02-17,8
P366,2019-02-17,4
P367,2019-02-17,4
P368,2019-02-17,6
P369,2019-02-17,2
P370,2019-02-17,3
P371,2019-02-17,1
P372,2019-02-17,2
P373,2019-02-17,2
P374,2019-02-17,1
P375,2019-02-17,2
P376,2019-02-17,0
P377,2019-02-17,0
P378,2019-02-17,0
P379,2019-02-17,1
P380,2019-02-17,0
P381,2019-02-17,0
P382,2019-02-17,0
P383,2019-02-17,0
P384,2019-02-17,0
P386,2019-02-17,0
P387,2019-02-17,10
P388,2019-02-17,4
P389,2019-02-17,0
P390,2019-02-17,3
P391,2019-02-17,4
P392,2019-02-17,4
P393,2019-02-17,1
P394,2019-02-17,2
P395,2019-02-17,1
P396,2019-02-17,0
P397,2019-02-17,12
P398,2019-02-17,11
P399,2019-02-17,18
P400,2019-02-17,15
P401,2019-02-17,6
P402,2019-02-17,4
P403,2019-02-17,17
P404,2019-02-17,10
P405,2019-02-17,17
P406,2019-02-17,11
P407,2019-02-17,19
P408,2019-02-17,10
P409,2019-02-17,36
P410,2019-02-17,16
P411,2019-02-17,23
P412,2019-02-17,2
P413,2019-02-17,10
P414,2019-02-17,7
P415,2019-02-17,3
P416,2019-02-17,2
P417,2019-02-17,0
P418,2019-02-17,0
P419,2019-02-17,0
P420,2019-02-17,0
P421,2019-02-17,0
P422,2019-02-17,0
P423,2019-02-17,0
P424,2019-02-17,0
P425,2019-02-17,0
P426,2019-02-17,0
P427,2019-02-17,0
P428,2019-02-17,0
P429,2019-02-17,8
P430,2019-02-17,14
P431,2019-02-17,8
P432,2019-02-17,2
P433,2019-02-17,1
P434,2019-02-17,1
P435,2019-02-17,21
P436,2019-02-17,9
P437,2019-02-17,6
P438,2019-02-17,0
P439,2019-02-17,0
P440,2019-02-17,0
P441,2019-02-17,0
P442,2019-02-17,0
P443,2019-02-17,0
P444,2019-02-17,0
P445,2019-02-17,0
P446,2019-02-17,0
P447,2019-02-17,0
P448,2019-02-17,0
P449,2019-02-17,0
P450,2019-02-17,0
P451,2019-02-17,1
P452,2019-02-17,0
P453,2019-02-17,0
P454,2019-02-17,2
P455,2019-02-17,1
P456,2019-02-17,0
P457,2019-02-17,0
P458,2019-02-17,0
P459,2019-02-17,0
P460,2019-02-17,0
P461,2019-02-17,0
P462,2019-02-17,0
P463,2019-02-17,0
P464,2019-02-17,0
P465,2019-02-17,0
P466,2019-02-17,0
P467,2019-02-17,0
P468,2019-02-17,0
P469,2019-02-17,0
P470,2019-02-17,0
P471,2019-02-17,0
P472,2019-02-17,0
P473,2019-02-17,0
P474,2019-02-17,0
P475,2019-02-17,4
P476,2019-02-17,0
P477,2019-02-17,0
P478,2019-02-17,1
P479,2019-02-17,0
P480,2019-02-17,0
P481,2019-02-17,1
P482,2019-02-17,0
P483,2019-02-17,0
P484,2019-02-17,2
P485,2019-02-17,13
P486,2019-02-17,27
P487,2019-02-17,9
P488,2019-02-17,16
P489,2019-02-17,4
P490,2019-02-17,5
P491,2019-02-17,23
P492,2019-02-17,9
P493,2019-02-17,12
P494,2019-02-17,9
P495,2019-02-17,13
P496,2019-02-17,19
P497,2019-02-17,2
P498,2019-02-17,6
P499,2019-02-17,14
P500,2019-02-17,5
P501,2019-02-17,6
P502,2019-02-17,12
P503,2019-02-17,10
P504,2019-02-17,16
P505,2019-02-17,16
P506,2019-02-17,23
P507,2019-02-17,18
P508,2019-02-17,4
P509,2019-02-17,13
P510,2019-02-17,10
P511,2019-02-17,31
P512,2019-02-17,17
P513,2019-02-17,10
P514,2019-02-17,7
P515,2019-02-17,8
P516,2019-02-17,21
P517,2019-02-17,10
P518,2019-02-17,8
P519,2019-02-17,21
P520,2019-02-17,18
P521,2019-02-17,6
P522,2019-02-17,9
P523,2019-02-17,16
P524,2019-02-17,8
P525,2019-02-17,14
P526,2019-02-17,10
P527,2019-02-17,15
P528,2019-02-17,14
P529,2019-02-17,13
P530,2019-02-17,15
P531,2019-02-17,3
P532,2019-02-17,8
P533,2019-02-17,29
P534,2019-02-17,8
P535,2019-02-17,16
P536,2019-02-17,12
P537,2019-02-17,24
P538,2019-02-17,13
P539,2019-02-17,9
P540,2019-02-17,18
P541,2019-02-17,9
P542,2019-02-17,11
P543,2019-02-17,15
P544,2019-02-17,12
P545,2019-02-17,17
P546,2019-02-17,19
P547,2019-02-17,9
P548,2019-02-17,35
P549,2019-02-17,36
P550,2019-02-17,15
P551,2019-02-17,16
P552,2019-02-17,11
P553,2019-02-17,5
P554,2019-02-17,19
P555,2019-02-17,9
P556,2019-02-17,12
P557,2019-02-17,33
P558,2019-02-17,8
P559,2019-02-17,8
P560,2019-02-17,10
P561,2019-02-17,2
P562,2019-02-17,5
P563,2019-02-17,10
P564,2019-02-17,4
P565,2019-02-17,14
P566,2019-02-17,17
P567,2019-02-17,1
P568,2019-02-17,2
P569,2019-02-17,2
P570,2019-02-17,3
P571,2019-02-17,8
P572,2019-02-17,0
P573,2019-02-17,3
P574,2019-02-17,0
P575,2019-02-17,0
P576,2019-02-17,0
P577,2019-02-17,0
P578,2019-02-17,1
P579,2019-02-17,0
P580,2019-02-17,1
P581,2019-02-17,6
P582,2019-02-17,3
P583,2019-02-17,1
P584,2019-02-17,2
P585,2019-02-17,1
P586,2019-02-17,7
P587,2019-02-17,2
P588,2019-02-17,2
P589,2019-02-17,0
P590,2019-02-17,0
P591,2019-02-17,2
P592,2019-02-17,0
P593,2019-02-17,3
P594,2019-02-17,4
P595,2019-02-17,1
P596,2019-02-17,7
P597,2019-02-17,1
P598,2019-02-17,10
P599,2019-02-17,1
P600,2019-02-17,2
P601,2019-02-17,1
P602,2019-02-17,2
P603,2019-02-17,0
P604,2019-02-17,0
P605,2019-02-17,0
P606,2019-02-17,1
P607,2019-02-17,0
P608,2019-02-17,1
P609,2019-02-17,5
P610,2019-02-17,11
P611,2019-02-17,4
P612,2019-02-17,12
P613,2019-02-17,18
P614,2019-02-17,5
P615,2019-02-17,29
P616,2019-02-17,3
P617,2019-02-17,26
P618,2019-02-17,40
P619,2019-02-17,37
P620,2019-02-17,28
P621,2019-02-17,38
P622,2019-02-17,37
P623,2019-02-17,33
P624,2019-02-17,15
P625,2019-02-17,8
P626,2019-02-17,11
P627,2019-02-17,8
P628,2019-02-17,14
P629,2019-02-17,7
P630,2019-02-17,5
P631,2019-02-17,10
P632,2019-02-17,8
P633,2019-02-17,8
P634,2019-02-17,9
P635,2019-02-17,15
P636,2019-02-17,11
P637,2019-02-17,4
P638,2019-02-17,7
P639,2019-02-17,0
P640,2019-02-17,18
P641,2019-02-17,0
P642,2019-02-17,4
P643,2019-02-17,0
P644,2019-02-17,0
P646,2019-02-17,0
P647,2019-02-17,0
P649,2019-02-17,0
P650,2019-02-17,0
P651,2019-02-17,0
P652,2019-02-17,0
P653,2019-02-17,0
P654,2019-02-17,0
P655,2019-02-17,0
P656,2019-02-17,0
P657,2019-02-17,0
P658,2019-02-17,0
P659,2019-02-17,0
P660,2019-02-17,0
P661,2019-02-17,0
P662,2019-02-17,0
P663,2019-02-17,0
P664,2019-02-17,0
P665,2019-02-17,0
P666,2019-02-17,0
P667,2019-02-17,1
P668,2019-02-17,0
P669,2019-02-17,0
P670,2019-02-17,1
P671,2019-02-17,0
P672,2019-02-17,0
P673,2019-02-17,6
P674,2019-02-17,5
P675,2019-02-17,5
P676,2019-02-17,1
P677,2019-02-17,0
P678,2019-02-17,0
P679,2019-02-17,0
P680,2019-02-17,0
P681,2019-02-17,0
P682,2019-02-17,0
P683,2019-02-17,0
P684,2019-02-17,0
P685,2019-02-17,0
P686,2019-02-17,0
P687,2019-02-17,4
P688,2019-02-17,0
P689,2019-02-17,0
P690,2019-02-17,0
P691,2019-02-17,0
P692,2019-02-17,3
P693,2019-02-17,2
P694,2019-02-17,0
P695,2019-02-17,1
P696,2019-02-17,0
P697,2019-02-17,0
P698,2019-02-17,3
P699,2019-02-17,3
P700,2019-02-17,2
P701,2019-02-17,4
P702,2019-02-17,7
P703,2019-02-17,4
P704,2019-02-17,1
P705,2019-02-17,3
P706,2019-02-17,0
P707,2019-02-17,0
P708,2019-02-17,0
P711,2019-02-17,0
P712,2019-02-17,0
P713,2019-02-17,0
P714,2019-02-17,0
P715,2019-02-17,1
P716,2019-02-17,0
P717,2019-02-17,1
P718,2019-02-17,0
P719,2019-02-17,0
P720,2019-02-17,0
P721,2019-02-17,0
P722,2019-02-17,0
P724,2019-02-17,0
P726,2019-02-17,0
P727,2019-02-17,2
P728,2019-02-17,0
P729,2019-02-17,0
P730,2019-02-17,0
P731,2019-02-17,0
P732,2019-02-17,0
P733,2019-02-17,0
P734,2019-02-17,0
P735,2019-02-17,0
P736,2019-02-17,1
P737,2019-02-17,2
P738,2019-02-17,2
P739,2019-02-17,0
P740,2019-02-17,0
P741,2019-02-17,1
P742,2019-02-17,0
P743,2019-02-17,0
P744,2019-02-17,0
P745,2019-02-17,4
P746,2019-02-17,3
P747,2019-02-17,1
P748,2019-02-17,0
P749,2019-02-17,0
P750,2019-02-17,0
P751,2019-02-17,0
P752,2019-02-17,1
P753,2019-02-17,3
P754,2019-02-17,1
P755,2019-02-17,0
P756,2019-02-17,1
P757,2019-02-17,1
P758,2019-02-17,0
P759,2019-02-17,0
P760,2019-02-17,0
P761,2019-02-17,0
P762,2019-02-17,1
P763,2019-02-17,1
P764,2019-02-17,2
P765,2019-02-17,0
P766,2019-02-17,0
P767,2019-02-17,0
P768,2019-02-17,3
P769,2019-02-17,0
P770,2019-02-17,0
P771,2019-02-17,0
P772,2019-02-17,0
P773,2019-02-17,1
P774,2019-02-17,0
P775,2019-02-17,0
P776,2019-02-17,1
P777,2019-02-17,0
P778,2019-02-17,0
P779,2019-02-17,0
P780,2019-02-17,0
P781,2019-02-17,14
P782,2019-02-17,3
P783,2019-02-17,15
P784,2019-02-17,3
P785,2019-02-17,0
P786,2019-02-17,6
P787,2019-02-17,3
P788,2019-02-17,6
P789,2019-02-17,2
P790,2019-02-17,3
P791,2019-02-17,6
P792,2019-02-17,1
P793,2019-02-17,1
P794,2019-02-17,1
P795,2019-02-17,0
P796,2019-02-17,4
P797,2019-02-17,3
P798,2019-02-17,1
P799,2019-02-17,2
P800,2019-02-17,1
P801,2019-02-17,3
P802,2019-02-17,1
P803,2019-02-17,1
P804,2019-02-17,5
P805,2019-02-17,0
P806,2019-02-17,7
P807,2019-02-17,0
P808,2019-02-17,3
P809,2019-02-17,1
P810,2019-02-17,0
P811,2019-02-17,4
P812,2019-02-17,0
P813,2019-02-17,5
P814,2019-02-17,7
P815,2019-02-17,1
P816,2019-02-17,2
P817,2019-02-17,2
P818,2019-02-17,0
P819,2019-02-17,0
P1,2019-02-24,21
P2,2019-02-24,3
P3,2019-02-24,13
P4,2019-02-24,13
P5,2019-02-24,14
P6,2019-02-24,6
P7,2019-02-24,3
P8,2019-02-24,5
P9,2019-02-24,7
P10,2019-02-24,20
P11,2019-02-24,16
P12,2019-02-24,3
P13,2019-02-24,8
P14,2019-02-24,12
P15,2019-02-24,36
P16,2019-02-24,41
P17,2019-02-24,45
P18,2019-02-24,44
P19,2019-02-24,34
P20,2019-02-24,8
P21,2019-02-24,13
P22,2019-02-24,15
P23,2019-02-24,4
P24,2019-02-24,39
P25,2019-02-24,29
P26,2019-02-24,11
P27,2019-02-24,27
P28,2019-02-24,29
P29,2019-02-24,16
P30,2019-02-24,28
P31,2019-02-24,10
P32,2019-02-24,12
P33,2019-02-24,16
P34,2019-02-24,51
P35,2019-02-24,34
P36,2019-02-24,39
P37,2019-02-24,26
P38,2019-02-24,52
P39,2019-02-24,31
P40,2019-02-24,40
P41,2019-02-24,38
P42,2019-02-24,37
P43,2019-02-24,30
P44,2019-02-24,33
P45,2019-02-24,26
P46,2019-02-24,43
P47,2019-02-24,58
P48,2019-02-24,41
P49,2019-02-24,36
P50,2019-02-24,10
P51,2019-02-24,18
P52,2019-02-24,32
P53,2019-02-24,6
P54,2019-02-24,40
P55,2019-02-24,42
P56,2019-02-24,47
P57,2019-02-24,27
P58,2019-02-24,47
P59,2019-02-24,8
P60,2019-02-24,40
P61,2019-02-24,35
P62,2019-02-24,19
P63,2019-02-24,39
P64,2019-02-24,43
P65,2019-02-24,7
P66,2019-02-24,39
P67,2019-02-24,31
P68,2019-02-24,8
P69,2019-02-24,35
P70,2019-02-24,44
P71,2019-02-24,10
P72,2019-02-24,40
P73,2019-02-24,41
P74,2019-02-24,9
P75,2019-02-24,44
P76,2019-02-24,34
P77,2019-02-24,4
P78,2019-02-24,32
P79,2019-02-24,40
P80,2019-02-24,24
P81,2019-02-24,5
P82,2019-02-24,10
P83,2019-02-24,37
P84,2019-02-24,42
P85,2019-02-24,28
P86,2019-02-24,37
P87,2019-02-24,35
P88,2019-02-24,35
P89,2019-02-24,30
P90,2019-02-24,40
P91,2019-02-24,10
P92,2019-02-24,40
P93,2019-02-24,11
P94,2019-02-24,6
P95,2019-02-24,9
P96,2019-02-24,39
P97,2019-02-24,49
P98,2019-02-24,4
P99,2019-02-24,15
P100,2019-02-24,6
P101,2019-02-24,28
P102,2019-02-24,33
P103,2019-02-24,6
P104,2019-02-24,6
P105,2019-02-24,7
P106,2019-02-24,6
P107,2019-02-24,20
P108,2019-02-24,1
P109,2019-02-24,7
P110,2019-02-24,10
P111,2019-02-24,4
P112,2019-02-24,46
P113,2019-02-24,33
P114,2019-02-24,10
P115,2019-02-24,6
P116,2019-02-24,11
P117,2019-02-24,2
P118,2019-02-24,5
P119,2019-02-24,33
P120,2019-02-24,37
P121,2019-02-24,9
P122,2019-02-24,7
P123,2019-02-24,7
P124,2019-02-24,4
P125,2019-02-24,8
P126,2019-02-24,3
P127,2019-02-24,2
P128,2019-02-24,45
P129,2019-02-24,27
P130,2019-02-24,31
P131,2019-02-24,43
P132,2019-02-24,39
P133,2019-02-24,42
P134,2019-02-24,33
P135,2019-02-24,37
P136,2019-02-24,39
P137,2019-02-24,30
P138,2019-02-24,34
P139,2019-02-24,27
P140,2019-02-24,28
P141,2019-02-24,40
P142,2019-02-24,43
P143,2019-02-24,41
P144,2019-02-24,9
P145,2019-02-24,12
P146,2019-02-24,6
P147,2019-02-24,14
P148,2019-02-24,5
P149,2019-02-24,14
P150,2019-02-24,5
P151,2019-02-24,12
P152,2019-02-24,10
P153,2019-02-24,13
P154,2019-02-24,4
P155,2019-02-24,4
P156,2019-02-24,3
P157,2019-02-24,14
P158,2019-02-24,5
P159,2019-02-24,4
P160,2019-02-24,9
P161,2019-02-24,6
P162,2019-02-24,11
P163,2019-02-24,5
P164,2019-02-24,11
P165,2019-02-24,14
P166,2019-02-24,14
P167,2019-02-24,45
P168,2019-02-24,49
P169,2019-02-24,32
P170,2019-02-24,22
P171,2019-02-24,9
P172,2019-02-24,45
P173,2019-02-24,44
P174,2019-02-24,27
P175,2019-02-24,53
P176,2019-02-24,38
P177,2019-02-24,29
P178,2019-02-24,47
P179,2019-02-24,44
P180,2019-02-24,31
P181,2019-02-24,42
P182,2019-02-24,36
P183,2019-02-24,37
P184,2019-02-24,33
P185,2019-02-24,40
P186,2019-02-24,43
P187,2019-02-24,19
P188,2019-02-24,30
P189,2019-02-24,25
P190,2019-02-24,37
P191,2019-02-24,45
P192,2019-02-24,31
P193,2019-02-24,41
P194,2019-02-24,34
P195,2019-02-24,7
P196,2019-02-24,44
P197,2019-02-24,18
P198,2019-02-24,10
P199,2019-02-24,4
P200,2019-02-24,20
P201,2019-02-24,3
P202,2019-02-24,14
P203,2019-02-24,6
P204,2019-02-24,2
P205,2019-02-24,9
P206,2019-02-24,0
P207,2019-02-24,6
P208,2019-02-24,28
P209,2019-02-24,11
P210,2019-02-24,23
P211,2019-02-24,14
P212,2019-02-24,0
P213,2019-02-24,0
P214,2019-02-24,0
P215,2019-02-24,0
P216,2019-02-24,0
P217,2019-02-24,0
P218,2019-02-24,1
P219,2019-02-24,0
P220,2019-02-24,0
P221,2019-02-24,0
P222,2019-02-24,0
P223,2019-02-24,0
P224,2019-02-24,0
P225,2019-02-24,0
P226,2019-02-24,0
P227,2019-02-24,1
P228,2019-02-24,0
P229,2019-02-24,1
P230,2019-02-24,0
P231,2019-02-24,0
P232,2019-02-24,0
P233,2019-02-24,0
P234,2019-02-24,0
P235,2019-02-24,1
P236,2019-02-24,0
P237,2019-02-24,0
P238,2019-02-24,0
P239,2019-02-24,0
P240,2019-02-24,0
P241,2019-02-24,0
P242,2019-02-24,0
P243,2019-02-24,0
P244,2019-02-24,2
P245,2019-02-24,0
P246,2019-02-24,0
P247,2019-02-24,1
P248,2019-02-24,0
P249,2019-02-24,0
P250,2019-02-24,0
P251,2019-02-24,0
P252,2019-02-24,0
P253,2019-02-24,0
P254,2019-02-24,0
P255,2019-02-24,0
P256,2019-02-24,0
P257,2019-02-24,0
P258,2019-02-24,0
P259,2019-02-24,0
P260,2019-02-24,0
P261,2019-02-24,19
P262,2019-02-24,31
P263,2019-02-24,13
P264,2019-02-24,6
P265,2019-02-24,0
P266,2019-02-24,13
P267,2019-02-24,8
P268,2019-02-24,13
P269,2019-02-24,15
P270,2019-02-24,14
P271,2019-02-24,3
P272,2019-02-24,0
P273,2019-02-24,0
P274,2019-02-24,0
P275,2019-02-24,0
P276,2019-02-24,1
P277,2019-02-24,0
P278,2019-02-24,0
P279,2019-02-24,0
P280,2019-02-24,0
P281,2019-02-24,2
P282,2019-02-24,0
P283,2019-02-24,0
P284,2019-02-24,15
P285,2019-02-24,13
P286,2019-02-24,16
P287,2019-02-24,1
P288,2019-02-24,1
P289,2019-02-24,0
P290,2019-02-24,0
P291,2019-02-24,1
P292,2019-02-24,6
P293,2019-02-24,4
P294,2019-02-24,9
P295,2019-02-24,5
P296,2019-02-24,2
P297,2019-02-24,3
P298,2019-02-24,3
P299,2019-02-24,13
P300,2019-02-24,6
P301,2019-02-24,1
P302,2019-02-24,8
P303,2019-02-24,6
P304,2019-02-24,7
P305,2019-02-24,8
P306,2019-02-24,4
P307,2019-02-24,5
P308,2019-02-24,6
P309,2019-02-24,10
P310,2019-02-24,6
P311,2019-02-24,5
P312,2019-02-24,3
P313,2019-02-24,6
P314,2019-02-24,18
P315,2019-02-24,6
P316,2019-02-24,4
P317,2019-02-24,5
P318,2019-02-24,8
P319,2019-02-24,10
P320,2019-02-24,4
P321,2019-02-24,4
P322,2019-02-24,7
P323,2019-02-24,5
P324,2019-02-24,5
P325,2019-02-24,12
P326,2019-02-24,2
P327,2019-02-24,7
P328,2019-02-24,2
P329,2019-02-24,7
P330,2019-02-24,5
P331,2019-02-24,6
P332,2019-02-24,11
P333,2019-02-24,13
P334,2019-02-24,10
P335,2019-02-24,0
P336,2019-02-24,3
P337,2019-02-24,3
P338,2019-02-24,2
P339,2019-02-24,0
P340,2019-02-24,0
P341,2019-02-24,3
P342,2019-02-24,2
P343,2019-02-24,1
P344,2019-02-24,1
P345,2019-02-24,6
P346,2019-02-24,1
P347,2019-02-24,0
P348,2019-02-24,2
P349,2019-02-24,0
P350,2019-02-24,0
P351,2019-02-24,0
P352,2019-02-24,0
P354,2019-02-24,0
P355,2019-02-24,0
P356,2019-02-24,2
P357,2019-02-24,4
P358,2019-02-24,0
P359,2019-02-24,7
P360,2019-02-24,0
P361,2019-02-24,3
P362,2019-02-24,0
P363,2019-02-24,0
P364,2019-02-24,15
P365,2019-02-24,7
P366,2019-02-24,4
P367,2019-02-24,0
P368,2019-02-24,5
P369,2019-02-24,5
P370,2019-02-24,2
P371,2019-02-24,0
P372,2019-02-24,0
P373,2019-02-24,0
P374,2019-02-24,0
P375,2019-02-24,0
P376,2019-02-24,0
P377,2019-02-24,0
P378,2019-02-24,0
P379,2019-02-24,0
P380,2019-02-24,0
P381,2019-02-24,0
P382,2019-02-24,0
P383,2019-02-24,0
P384,2019-02-24,0
P386,2019-02-24,0
P387,2019-02-24,5
P388,2019-02-24,3
P389,2019-02-24,0
P390,2019-02-24,5
P391,2019-02-24,1
P392,2019-02-24,4
P393,2019-02-24,0
P394,2019-02-24,3
P395,2019-02-24,5
P396,2019-02-24,2
P397,2019-02-24,11
P398,2019-02-24,14
P399,2019-02-24,15
P400,2019-02-24,11
P401,2019-02-24,5
P402,2019-02-24,1
P403,2019-02-24,18
P404,2019-02-24,13
P405,2019-02-24,11
P406,2019-02-24,17
P407,2019-02-24,16
P408,2019-02-24,12
P409,2019-02-24,38
P410,2019-02-24,12
P411,2019-02-24,15
P412,2019-02-24,1
P413,2019-02-24,6
P414,2019-02-24,3
P415,2019-02-24,7
P416,2019-02-24,1
P417,2019-02-24,0
P418,2019-02-24,0
P419,2019-02-24,0
P420,2019-02-24,0
P421,2019-02-24,0
P422,2019-02-24,0
P423,2019-02-24,0
P424,2019-02-24,0
P425,2019-02-24,0
P426,2019-02-24,0
P427,2019-02-24,0
P428,2019-02-24,0
P429,2019-02-24,9
P430,2019-02-24,11
P431,2019-02-24,8
P432,2019-02-24,9
P433,2019-02-24,5
P434,2019-02-24,1
P435,2019-02-24,10
P436,2019-02-24,14
P437,2019-02-24,3
P438,2019-02-24,0
P439,2019-02-24,1
P440,2019-02-24,0
P441,2019-02-24,1
P442,2019-02-24,0
P443,2019-02-24,0
P444,2019-02-24,0
P445,2019-02-24,0
P446,2019-02-24,0
P447,2019-02-24,0
P448,2019-02-24,0
P449,2019-02-24,0
P450,2019-02-24,0
P451,2019-02-24,2
P452,2019-02-24,0
P453,2019-02-24,0
P454,2019-02-24,0
P455,2019-02-24,0
P456,2019-02-24,0
P457,2019-02-24,0
P458,2019-02-24,0
P459,2019-02-24,0
P460,2019-02-24,0
P461,2019-02-24,0
P462,2019-02-24,0
P463,2019-02-24,0
P464,2019-02-24,0
P465,2019-02-24,0
P466,2019-02-24,0
P467,2019-02-24,0
P468,2019-02-24,0
P469,2019-02-24,0
P470,2019-02-24,0
P471,2019-02-24,0
P472,2019-02-24,0
P473,2019-02-24,0
P474,2019-02-24,0
P475,2019-02-24,0
P476,2019-02-24,0
P477,2019-02-24,3
P478,2019-02-24,0
P479,2019-02-24,0
P480,2019-02-24,0
P481,2019-02-24,1
P482,2019-02-24,0
P483,2019-02-24,1
P484,2019-02-24,1
P485,2019-02-24,13
P486,2019-02-24,15
P487,2019-02-24,12
P488,2019-02-24,12
P489,2019-02-24,5
P490,2019-02-24,3
P491,2019-02-24,23
P492,2019-02-24,13
P493,2019-02-24,10
P494,2019-02-24,18
P495,2019-02-24,11
P496,2019-02-24,19
P497,2019-02-24,6
P498,2019-02-24,5
P499,2019-02-24,9
P500,2019-02-24,6
P501,2019-02-24,11
P502,2019-02-24,11
P503,2019-02-24,12
P504,2019-02-24,12
P505,2019-02-24,17
P506,2019-02-24,16
P507,2019-02-24,21
P508,2019-02-24,10
P509,2019-02-24,4
P510,2019-02-24,6
P511,2019-02-24,26
P512,2019-02-24,17
P513,2019-02-24,23
P514,2019-02-24,12
P515,2019-02-24,9
P516,2019-02-24,25
P517,2019-02-24,13
P518,2019-02-24,9
P519,2019-02-24,18
P520,2019-02-24,12
P521,2019-02-24,6
P522,2019-02-24,6
P523,2019-02-24,19
P524,2019-02-24,6
P525,2019-02-24,10
P526,2019-02-24,17
P527,2019-02-24,17
P528,2019-02-24,11
P529,2019-02-24,10
P530,2019-02-24,17
P531,2019-02-24,6
P532,2019-02-24,6
P533,2019-02-24,23
P534,2019-02-24,8
P535,2019-02-24,19
P536,2019-02-24,11
P537,2019-02-24,20
P538,2019-02-24,17
P539,2019-02-24,12
P540,2019-02-24,12
P541,2019-02-24,10
P542,2019-02-24,8
P543,2019-02-24,10
P544,2019-02-24,10
P545,2019-02-24,26
P546,2019-02-24,10
P547,2019-02-24,9
P548,2019-02-24,39
P549,2019-02-24,42
P550,2019-02-24,7
P551,2019-02-24,9
P552,2019-02-24,12
P553,2019-02-24,6
P554,2019-02-24,23
P555,2019-02-24,6
P556,2019-02-24,10
P557,2019-02-24,27
P558,2019-02-24,16
